Date,Open,High,Low,Close,Adj Close,Volume
2018-10-22,8717.250000,8719.500000,8370.799805,8417.250000,8417.250000,63074700
2018-10-29,8457.500000,8953.599609,8409.599609,8899.400391,8899.400391,74204400
2018-11-05,8904.250000,8966.500000,8839.650391,8946.349609,8946.349609,35237900
2018-11-12,8967.799805,9011.150391,8814.599609,8993.250000,8993.250000,59964500
2018-11-19,9031.799805,9060.349609,8868.200195,8879.000000,8879.000000,44291000
2018-11-26,8913.950195,9134.349609,8841.099609,9109.150391,9109.150391,68186000
2018-12-03,9153.599609,9157.950195,8874.950195,8940.650391,8940.650391,64706300
2018-12-10,8789.750000,9113.150391,8646.549805,9091.299805,9091.299805,62041900
2018-12-17,9127.549805,9258.349609,9071.450195,9082.549805,9082.549805,60799300
2018-12-24,9100.900391,9173.599609,8879.450195,9152.549805,9152.549805,46096200
2018-12-31,9194.650391,9207.099609,8978.200195,9054.900391,9054.900391,48661300
2019-01-07,9117.200195,9149.349609,9050.150391,9098.200195,9098.200195,48318200
2019-01-14,9102.400391,9195.049805,9014.950195,9140.099609,9140.099609,48310800
2019-01-21,9150.599609,9195.799805,8974.549805,8994.349609,8994.349609,52369900
2019-01-28,8999.299805,9130.099609,8825.599609,9056.299805,9056.299805,68828300
2019-02-04,9045.000000,9179.750000,8974.650391,9036.900391,9036.900391,87159900
2019-02-11,9026.099609,9026.099609,8753.650391,8827.049805,8827.049805,70707200
2019-02-18,8836.000000,8925.700195,8729.700195,8919.750000,8919.750000,66846100
2019-02-25,8941.150391,9057.400391,8846.099609,9037.500000,9037.500000,78021000
2019-03-04,9042.900391,9254.450195,9014.700195,9211.049805,9211.049805,69384000
2019-03-11,9240.799805,9540.950195,9235.599609,9499.400391,9499.400391,78174400
2019-03-18,9536.049805,9594.099609,9481.650391,9500.049805,9500.049805,60526500
2019-03-25,9446.849609,9667.450195,9381.900391,9663.700195,9663.700195,80654200
2019-04-01,9703.000000,9765.650391,9590.849609,9684.950195,9684.950195,74329100
2019-04-08,9715.450195,9719.950195,9593.849609,9674.599609,9674.599609,62215600
2019-04-15,9697.650391,9826.450195,9683.799805,9738.700195,9738.700195,40675300
2019-04-22,9715.950195,9742.849609,9577.000000,9689.700195,9689.700195,65429500
2019-04-29,9684.799805,9694.950195,9592.150391,9624.549805,9624.549805,42457500
2019-05-06,9544.950195,9578.549805,9261.500000,9290.200195,9290.200195,66547100
2019-05-13,9274.049805,9339.349609,9108.450195,9329.700195,9329.700195,71029700
2019-05-20,9538.299805,9835.700195,9485.849609,9722.049805,9722.049805,82951600
2019-05-27,9732.650391,9889.299805,9702.500000,9805.049805,9805.049805,82283600
2019-06-03,9827.750000,9941.450195,9653.700195,9735.849609,9735.849609,53029600
2019-06-10,9784.450195,9826.650391,9652.599609,9669.950195,9669.950195,66047600
2019-06-17,9681.900391,9681.950195,9476.099609,9581.599609,9581.599609,79446000
2019-06-24,9585.950195,9733.950195,9525.950195,9657.950195,9657.950195,76688300
2019-07-01,9697.000000,9805.299805,9644.849609,9657.650391,9657.650391,58833300
2019-07-08,9619.400391,9620.900391,9375.799805,9457.750000,9457.750000,57992300
2019-07-15,9499.250000,9563.950195,9288.799805,9304.650391,9304.650391,59804400
2019-07-22,9282.599609,9285.299805,9125.349609,9192.599609,9192.599609,65839800
2019-07-29,9205.349609,9208.200195,8821.099609,8943.950195,8943.950195,79971900
2019-08-05,8866.900391,9103.099609,8765.200195,9046.549805,9046.549805,72024400
2019-08-12,9046.549805,9070.200195,8874.849609,8988.799805,8988.799805,43593500
2019-08-19,9022.599609,9061.400391,8628.349609,8790.549805,8790.549805,71412600
2019-08-26,8933.049805,9047.849609,8735.299805,8977.549805,8977.549805,82644300
2019-09-02,8927.900391,8931.650391,8751.250000,8920.400391,8920.400391,51612800
2019-09-09,8914.700195,9061.000000,8882.900391,9050.849609,9050.849609,59067600
2019-09-16,8992.150391,9293.900391,8738.650391,9230.500000,9230.500000,90514600
2019-09-23,9425.400391,9552.250000,9326.099609,9395.599609,9395.599609,89663800
2019-09-30,9384.650391,9402.000000,9078.799805,9091.650391,9091.650391,66130400
2019-10-07,9104.500000,9207.349609,9008.849609,9161.400391,9161.400391,67294700
2019-10-14,9187.700195,9494.700195,9156.900391,9479.200195,9479.200195,85870000
2019-10-21,9479.200195,9526.799805,9365.549805,9431.099609,9431.099609,79824500
2019-10-28,9478.349609,9733.349609,9475.500000,9704.000000,9704.000000,96570800
2019-11-04,9736.750000,9785.400391,9646.099609,9683.299805,9683.299805,90297500
2019-11-11,9665.650391,9730.599609,9596.849609,9667.299805,9667.299805,76014800
2019-11-18,9685.849609,9776.700195,9650.200195,9679.299805,9679.299805,119705800
2019-11-25,9688.849609,9874.900391,9687.049805,9813.650391,9813.650391,119797100
2019-12-02,9863.099609,9863.150391,9642.150391,9669.400391,9669.400391,110077600
2019-12-09,9682.000000,9791.049805,9574.849609,9783.599609,9783.599609,84732900
2019-12-16,9815.250000,9920.650391,9747.950195,9905.349609,9905.349609,75608700
2019-12-23,9882.950195,9922.049805,9811.349609,9908.700195,9908.700195,50509600
2019-12-30,9931.599609,9984.400391,9861.500000,9941.650391,9941.650391,59590600
2020-01-06,9896.450195,10023.150391,9700.349609,9978.000000,9978.000000,74362600
2020-01-13,10012.799805,10138.450195,10006.250000,10118.700195,10118.700195,80865700
2020-01-20,10174.950195,10174.950195,9935.000000,10083.700195,10083.700195,54748900
2020-01-27,10046.450195,10077.450195,9849.250000,9861.450195,9861.450195,74525100
2020-02-03,9578.500000,10022.500000,9559.849609,10000.750000,10000.750000,75916700
2020-02-10,10008.750000,10071.700195,9917.650391,9961.049805,9961.049805,80322400
2020-02-17,9976.150391,10016.650391,9768.450195,9958.650391,9958.650391,66333000
2020-02-24,9904.500000,9904.500000,9214.099609,9236.049805,9236.049805,94458900
2020-03-02,9380.400391,9436.500000,8918.549805,9059.950195,9059.950195,109938800
2020-03-09,8862.700195,8870.150391,7028.700195,8163.000000,8163.000000,137230500
2020-03-16,7867.000000,7904.250000,6483.149902,7160.100098,7160.100098,162016000
2020-03-23,6522.799805,7311.049805,6151.600098,7003.299805,7003.299805,90944300
2020-03-30,6810.500000,7041.649902,6619.549805,6638.450195,6638.450195,59310700
2020-04-06,6913.500000,7454.899902,6842.950195,7441.649902,7441.649902,59806900
2020-04-13,7450.200195,7665.649902,7268.250000,7614.399902,7614.399902,98399000
2020-04-20,7712.200195,7712.399902,7346.549805,7493.450195,7493.450195,104688200
2020-04-27,7578.000000,8041.049805,7572.100098,8012.899902,8012.899902,81316300
2020-05-04,7764.950195,7765.799805,7451.200195,7552.000000,7552.000000,77326700
2020-05-11,7628.500000,7819.200195,7403.299805,7504.049805,7504.049805,116336200
2020-05-18,7522.450195,7525.299805,7234.450195,7416.000000,7416.000000,109688400
2020-05-25,7463.600098,7834.049805,7394.049805,7822.399902,7822.399902,118470700
2020-06-01,7935.700195,8319.400391,7923.700195,8299.349609,8299.349609,174847300
2020-06-08,8444.549805,8445.650391,7839.149902,8196.400391,8196.400391,204410400
2020-06-15,8171.750000,8420.849609,8015.149902,8403.400391,8403.400391,0
2020-06-22,8471.900391,8699.549805,8410.150391,8559.000000,8559.000000,168714100
2020-06-29,8514.599609,8712.900391,8426.950195,8696.250000,8696.250000,120167500
2020-07-06,8782.000000,8894.049805,8761.950195,8813.950195,8813.950195,130670200
2020-07-13,8879.549805,8915.250000,8650.599609,8895.299805,8895.299805,116352500
2020-07-20,8965.250000,9129.299805,8938.099609,9085.950195,9085.950195,114216100
2020-07-27,9112.450195,9180.700195,8995.099609,9035.750000,9035.750000,95573000
2020-08-03,9029.599609,9211.750000,8925.049805,9198.650391,9198.650391,84110000
2020-08-10,9257.200195,9365.849609,9157.650391,9214.400391,9214.400391,110480100
2020-08-17,9278.849609,9465.049805,9184.250000,9423.549805,9423.549805,17520500
2020-08-24,9466.799805,9675.900391,9465.700195,9641.049805,9641.049805,0
2020-08-31,9735.700195,9747.049805,9324.650391,9377.950195,9377.950195,0
2020-09-07,9403.450195,9460.650391,9203.500000,9446.400391,9446.400391,27227900
2020-09-14,9520.000000,9640.950195,9446.849609,9559.500000,9559.500000,0
2020-09-21,9565.950195,9582.349609,8933.950195,9156.099609,9156.099609,0
2020-09-28,9237.750000,9472.400391,9212.750000,9461.700195,9461.700195,0
2020-10-05,9518.200195,9774.750000,9476.799805,9750.150391,9750.150391,0
2020-10-12,9793.349609,9822.950195,9535.700195,9626.250000,9626.250000,0
2020-10-19,9710.950195,9821.950195,9635.299805,9780.349609,9780.349609,0
2020-10-26,9794.950195,9797.700195,9500.700195,9581.650391,9581.650391,0
2020-11-02,9622.700195,10044.900391,9524.200195,10033.500000,10033.500000,0
2020-11-09,10137.299805,10394.150391,10100.450195,10387.200195,10387.200195,0
2020-11-16,10543.250000,10633.150391,10453.599609,10560.549805,10560.549805,0
2020-11-23,10642.849609,10804.099609,10531.900391,10719.049805,10719.049805,20812300
2020-11-30,10803.250000,10990.200195,10734.299805,10978.849609,10978.849609,0
2020-12-07,10994.150391,11221.950195,10982.750000,11171.400391,11171.400391,0
2020-12-14,11223.299805,11385.599609,11128.400391,11355.000000,11355.000000,44826300
2020-12-21,11338.400391,11365.549805,10787.500000,11325.250000,11325.250000,0
2020-12-28,11387.450195,11548.349609,11386.099609,11518.299805,11518.299805,0
2021-01-04,11651.500000,11940.450195,11542.150391,11925.599609,11925.599609,0
2021-01-11,12024.650391,12133.400391,11864.049805,11931.200195,11931.200195,0
2021-01-18,11943.650391,12167.950195,11733.349609,11854.500000,11854.500000,50501100
2021-01-25,11951.099609,11968.400391,11273.549805,11302.400391,11302.400391,0
2021-02-01,11396.900391,12386.250000,11304.000000,12279.849609,12279.849609,61923200
2021-02-08,12389.500000,12571.000000,12347.099609,12508.549805,12508.549805,0
2021-02-15,12592.000000,12724.549805,12360.700195,12438.799805,12438.799805,0
2021-02-22,12457.250000,12615.400391,12134.500000,12181.400391,12181.400391,50945200
2021-03-01,12316.299805,12781.849609,12271.849609,12539.000000,12539.000000,0
2021-03-08,12607.049805,12816.150391,12494.599609,12593.900391,12593.900391,0
2021-03-15,12623.049805,12624.299805,11951.400391,12314.500000,12314.500000,0
2021-03-22,12322.750000,12462.000000,11939.000000,12148.900391,12148.900391,0
2021-03-29,12256.000000,12492.549805,12249.000000,12479.000000,12479.000000,23368900
2021-04-05,12463.700195,12624.250000,12149.400391,12527.400391,12527.400391,0
2021-04-12,12357.349609,12361.400391,11978.450195,12298.049805,12298.049805,0
2021-04-19,12032.750000,12232.849609,11923.200195,12105.599609,12105.599609,19333500
2021-04-26,12197.099609,12659.400391,12180.849609,12364.349609,12364.349609,0
2021-05-03,12256.849609,12600.150391,12210.549805,12563.099609,12563.099609,54131200
2021-05-10,12649.450195,12685.799805,12408.099609,12472.150391,12472.150391,0
2021-05-17,12544.549805,12929.049805,12511.299805,12917.849609,12917.849609,0
2021-05-24,12963.000000,13160.349609,12912.250000,13117.049805,13117.049805,0
2021-05-31,13135.849609,13433.599609,13080.650391,13393.900391,13393.900391,0
2021-06-07,13454.099609,13601.000000,13333.849609,13563.849609,13563.849609,0
2021-06-14,13551.750000,13634.349609,13155.549805,13386.549805,13386.549805,0
2021-06-21,13240.900391,13589.650391,13221.049805,13539.400391,13539.400391,0
2021-06-28,13589.750000,13589.849609,13435.250000,13494.450195,13494.450195,38582200
2021-07-05,13558.400391,13661.900391,13470.200195,13527.950195,13527.950195,0
2021-07-12,13603.599609,13761.099609,13512.700195,13742.349609,13742.349609,0
2021-07-19,13624.299805,13728.400391,13437.150391,13687.000000,13687.000000,0
2021-07-23,13711.250000,13728.400391,13629.650391,13687.000000,13687.000000,0
